SA22018_V1,SA22018__1,LAND_AREA_,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,SA22018_name,SA2_average_NZDep2018,SA2_average_NZDep2018_score,URPopnSA2_2018,TALB2018_V,TALB2018_1
"313600",West Eyreton,114.887164200000001,114.887164200000001,1554191.733599999919534,5199481.286100000143051,-43.356129199999998,172.434717849999998,West Eyreton,"1","906","1464","05900",Waimakariri District
"313700",Ashley-Sefton,86.906225149999997,86.906225149999997,1571876.746499999891967,5211864.484249999746680,-43.245495740000003,172.653582540000002,Ashley-Sefton,"3","934","2139","05900",Waimakariri District
"313800",Fernside,41.478280110000000,41.478280110000000,1564690.360499999951571,5203117.052799999713898,-43.323958640000001,172.564502599999997,Fernside,"1","913","1326","05900",Waimakariri District
"313900",Rangiora North West,1.994952690000000,1.994952690000000,1565070.824550000019372,5206055.976900000125170,-43.297513320000000,172.569381859999993,Rangiora North West,"1","908","2133","05900",Waimakariri District
"314000",Kingsbury,2.581055280000000,2.581055280000000,1566453.279499999945983,5206551.413300000131130,-43.293115110000002,172.586454989999993,Kingsbury,"2","919","2778","05900",Waimakariri District
"314100",Ashgrove,0.667394140000000,0.667394140000000,1566049.052050000056624,5205602.105550000444055,-43.301644920000001,172.581413400000002,Ashgrove,"5","974","1530","05900",Waimakariri District
"314200",Rangiora North East,2.020276630000000,2.020276630000000,1567627.306450000032783,5206078.533950000070035,-43.297424520000000,172.600899540000000,Rangiora North East,"8","1040","1812","05900",Waimakariri District
"314300",Oxford Estate,0.523550570000000,0.523550570000000,1565663.389299999922514,5204716.171050000004470,-43.309604690000000,172.576603269999993,Oxford Estate,"2","913","1314","05900",Waimakariri District
"314400",Rangiora Central,0.367107590000000,0.367107590000000,1567208.113099999958649,5205478.892249999567866,-43.302805780000000,172.595695940000013,Rangiora Central,"10","1126","36","05900",Waimakariri District
"314500",Rangiora South West,0.856402380000000,0.856402380000000,1566382.534100000048056,5204462.035600000061095,-43.311925500000001,172.585455099999990,Rangiora South West,"4","963","2340","05900",Waimakariri District
"314600",Lilybrook,1.263245330000000,1.263245330000000,1567049.338849999941885,5204576.932850000448525,-43.310920430000003,172.593684309999986,Lilybrook,"7","1018","2949","05900",Waimakariri District
"314700",Waikuku,28.737972100000000,28.737972100000000,1572776.751649999991059,5206625.445550000295043,-43.292703750000001,172.664409379999995,Waikuku,"4","948","1635","05900",Waimakariri District
"314800",Mandeville-Ohoka,40.400614980000000,40.400614980000000,1563092.188899999950081,5198343.320249999873340,-43.366865820000001,172.544470569999987,Mandeville-Ohoka,"1","888","3210","05900",Waimakariri District
"314900",Rangiora South East,2.667441700000000,2.667441700000000,1568398.668000000063330,5204807.849949999712408,-43.308899050000001,172.610335829999997,Rangiora South East,"3","936","2178","05900",Waimakariri District
"315000",Southbrook,2.310194560000000,2.310194560000000,1567380.290899999905378,5202772.710049999877810,-43.327180730000002,172.597658010000004,Southbrook,"5","964","771","05900",Waimakariri District
"315100",Swannanoa-Eyreton,61.772130580000002,61.772130580000002,1560381.011549999937415,5192966.891200000420213,-43.415137790000003,172.510620050000000,Swannanoa-Eyreton,"1","912","954","05900",Waimakariri District
"315200",Tuahiwi,22.704984820000000,22.704984820000000,1570490.039649999933317,5201830.871299999766052,-43.335789900000002,172.635963199999992,Tuahiwi,"3","941","945","05900",Waimakariri District
"315300",Woodend,3.487489150000000,3.487489150000000,1572908.629249999998137,5203399.079699999652803,-43.321760169999997,172.665875970000002,Woodend,"3","941","2784","05900",Waimakariri District
"315400",Pegasus,6.337446030000000,6.337446030000000,1575388.612350000068545,5204563.220549999736249,-43.311362959999997,172.696513900000014,Pegasus,"2","916","2637","05900",Waimakariri District
"315500",Clarkville,30.171254240000000,30.171254240000000,1568242.300199999939650,5195194.469449999742210,-43.395454450000003,172.607850810000002,Clarkville,"1","910","1401","05900",Waimakariri District
"315600",Pegasus Bay,24.566962900000000,24.566962900000000,1574886.788949999958277,5199713.519500000402331,-43.355015180000002,172.690103969999996,Pegasus Bay,"7","1008","1047","05900",Waimakariri District
"315700",Kaiapoi North West,3.513961270000000,3.513961270000000,1572268.967699999921024,5197979.430599999614060,-43.370537440000000,172.657712930000002,Kaiapoi North West,"7","1020","2085","05900",Waimakariri District
"315800",Silverstream (Waimakariri District),0.971156440000000,0.971156440000000,1570614.915100000100210,5197055.353149999864399,-43.378795210000000,172.637247580000007,Silverstream (Kaiapoi),"3","935","819","05900",Waimakariri District
"315900",Sovereign Palms,1.915279890000000,1.915279890000000,1573131.405700000002980,5198362.777250000275671,-43.367117020000002,172.668376719999998,Sovereign Palms,"2","923","3405","05900",Waimakariri District
"316000",Kaiapoi West,0.510255200000000,0.510255200000000,1571184.290749999927357,5196675.448649999685585,-43.382238070000000,172.644256259999992,Kaiapoi West,"6","995","1257","05900",Waimakariri District
"316100",Kaiapoi Central,1.513137430000000,1.513137430000000,1572013.571599999908358,5196200.396599999628961,-43.386546969999998,172.654469650000010,Kaiapoi Central,"7","1015","2169","05900",Waimakariri District
"316200",Kaiapoi South,0.875205070000000,0.875205070000000,1571382.592299999902025,5195611.782049999572337,-43.391823240000001,172.646648709999994,Kaiapoi South,"3","943","1827","05900",Waimakariri District
"316300",Kaiapoi East,5.029070530000000,5.029070530000000,1571744.610499999951571,5194181.723550000227988,-43.404713630000003,172.651044740000003,Kaiapoi East,"8","1036","279","05900",Waimakariri District
"316400",McLeans Island,73.943450290000001,73.943450290000001,1559943.967050000093877,5187550.752849999815226,-43.463881800000003,172.504824250000013,McLeans Island,"5","969","198","06000",Christchurch City
"316500",Paparua,23.321695110000000,23.321695110000000,1556546.647450000047684,5180480.993049999698997,-43.527347710000001,172.462263510000014,Paparua,"8","1048","1002","06000",Christchurch City
"316600",Yaldhurst,12.106621479999999,12.106621479999999,1560753.347049999982119,5181678.193049999885261,-43.516801170000001,172.514406070000007,Yaldhurst,"2","927","1602","06000",Christchurch City
"316700",Christchurch Airport,11.463216370000000,11.463216370000000,1563110.913149999920279,5185532.706799999810755,-43.482215230000001,172.543836360000000,Christchurch Airport,"6","1005","177","06000",Christchurch City
"316800",Clearwater,5.713320910000000,5.713320910000000,1567503.180649999994785,5188641.321449999697506,-43.454428640000003,172.598334319999992,Clearwater,"1","874","699","06000",Christchurch City
"316900",Belfast West,3.097648660000000,3.097648660000000,1569501.749749999959022,5189621.999750000424683,-43.445682529999999,172.623091230000000,Belfast West,"4","963","1908","06000",Christchurch City
"317000",Harewood,3.778084020000000,3.778084020000000,1565435.271849999902770,5186059.900399999693036,-43.477579380000002,172.572611599999988,Harewood,"1","901","1386","06000",Christchurch City
"317100",Brooklands-Spencerville,7.247245840000000,7.247245840000000,1574602.122100000036880,5195161.031100000254810,-43.395997860000001,172.686380060000005,Brooklands-Spencerville,"2","925","735","06000",Christchurch City
"317200",Styx,32.716258070000002,32.716258070000002,1574187.433200000086799,5190456.114699999801815,-43.438348150000003,172.681037159999988,Styx,"6","992","1092","06000",Christchurch City
"317300",Belfast East,2.881480630000000,2.881480630000000,1570680.634749999968335,5189324.368850000202656,-43.448409550000001,172.637644050000006,Belfast East,"7","1009","2310","06000",Christchurch City
"317400",Northwood,1.452446670000000,1.452446670000000,1568785.209349999902770,5188177.087899999693036,-43.458663229999999,172.614153450000003,Northwood,"1","911","3567","06000",Christchurch City
"317500",Russley,1.867774940000000,1.867774940000000,1564307.123350000008941,5184300.775799999944866,-43.493365650000001,172.558547260000012,Russley,"2","930","981","06000",Christchurch City
"317600",Regents Park,1.453759480000000,1.453759480000000,1567859.787299999967217,5186845.179499999620020,-43.470616749999998,172.602636020000006,Regents Park,"1","892","1167","06000",Christchurch City
"317700",Hawthornden,1.892455550000000,1.892455550000000,1563644.853099999949336,5183069.576600000262260,-43.504419480000003,172.550274209999998,Hawthornden,"4","961","2493","06000",Christchurch City
"317800",Bishopdale North,1.368422400000000,1.368422400000000,1566655.570749999955297,5185401.344750000163913,-43.483564479999998,172.587659720000005,Bishopdale North,"4","957","4203","06000",Christchurch City
"317900",Casebrook,1.832501020000000,1.832501020000000,1567541.678550000069663,5185878.369800000451505,-43.479308289999999,172.598645580000010,Casebrook,"4","958","4095","06000",Christchurch City
"318000",Bishopdale West,1.130606160000000,1.130606160000000,1565958.639999999897555,5184757.404400000348687,-43.489331170000000,172.579001369999986,Bishopdale West,"6","994","2862","06000",Christchurch City
"318100",Templeton,0.898557150000000,0.898557150000000,1557159.631150000030175,5177680.020800000056624,-43.552602669999999,172.469627860000003,Templeton,"4","959","1797","06000",Christchurch City
"318200",Islington,1.778817220000000,1.778817220000000,1560263.630450000055134,5179804.348450000397861,-43.533647240000001,172.508210039999994,Islington,"7","1025","969","06000",Christchurch City
"318300",Burnside Park,1.338832550000000,1.338832550000000,1564657.062050000065938,5183377.879049999639392,-43.501692079999998,172.562815260000008,Burnside Park,"3","944","3243","06000",Christchurch City
"318400",Marshland,10.105518419999999,10.105518419999999,1571288.173900000052527,5186951.272350000217557,-43.469800909999996,172.645027449999986,Marshland,"4","961","789","06000",Christchurch City
"318500",Avonhead North,0.634639170000000,0.634639170000000,1564214.093499999959022,5182838.214700000360608,-43.506530150000003,172.557300480000009,Avonhead North,"2","926","1413","06000",Christchurch City
"318600",Redwood North,1.092526560000000,1.092526560000000,1569643.344550000037998,5187011.276899999938905,-43.469195689999999,172.624695720000005,Redwood North,"3","947","2781","06000",Christchurch City
"318700",Broomfield,1.001444470000000,1.001444470000000,1562029.984799999976531,5180768.626199999824166,-43.525056870000000,172.530137660000008,Broomfield,"8","1049","2571","06000",Christchurch City
"318800",Redwood West,0.815814690000000,0.815814690000000,1568727.667350000003353,5185978.901150000281632,-43.478453620000003,172.613316029999993,Redwood West,"9","1072","2202","06000",Christchurch City
"318900",Avonhead West,0.613976960000000,0.613976960000000,1563659.154799999902025,5182072.970549999736249,-43.513393630000003,172.550384519999994,Avonhead West,"3","934","1833","06000",Christchurch City
"319000",Bishopdale South,0.704515970000000,0.704515970000000,1566531.697750000050291,5184216.503849999979138,-43.494227350000003,172.586055090000002,Bishopdale South,"5","981","2241","06000",Christchurch City
"319100",Islington-Hornby Industrial,7.179185080000000,7.179185080000000,1560282.418449999997392,5177698.809100000187755,-43.552606300000001,172.508288490000012,Islington-Hornby Industrial,"8","1053","342","06000",Christchurch City
"319200",Burnside,1.361967890000000,1.361967890000000,1565718.991799999959767,5183227.954900000244379,-43.503091470000001,172.575941300000011,Burnside,"6","983","3489","06000",Christchurch City
"319300",Hei Hei,1.242683130000000,1.242683130000000,1561427.708349999971688,5179779.457050000317395,-43.533932419999999,172.522614769999990,Hei Hei,"7","1027","3471","06000",Christchurch City
"319400",Papanui North,0.599396080000000,0.599396080000000,1567412.905199999921024,5184772.251649999991059,-43.489262289999999,172.596987100000007,Papanui North,"9","1109","1965","06000",Christchurch City
"319500",Avonhead East,0.835191800000000,0.835191800000000,1564332.628899999894202,5181831.641250000335276,-43.515599020000003,172.558700789999989,Avonhead East,"4","955","2778","06000",Christchurch City
"319600",Redwood East,1.269520670000000,1.269520670000000,1569504.136450000107288,5185843.476449999958277,-43.479705070000001,172.622909319999991,Redwood East,"6","988","3201","06000",Christchurch City
"319700",Avonhead South,1.025251400000000,1.025251400000000,1563797.631400000071153,5181095.700550000183284,-43.522199690000001,172.552032630000014,Avonhead South,"4","953","3219","06000",Christchurch City
"319800",Riccarton Racecourse,1.692108850000000,1.692108850000000,1563060.541100000031292,5180334.017599999904633,-43.529021759999999,172.542860389999987,Riccarton Racecourse,"5","980","1206","06000",Christchurch City
"319900",Bryndwr North,1.090701370000000,1.090701370000000,1566830.073150000069290,5183361.380300000309944,-43.501940249999997,172.589693250000010,Bryndwr North,"7","1029","3381","06000",Christchurch City
"320000",Northlands (Christchurch City),0.629031070000000,0.629031070000000,1568214.969250000081956,5184461.744549999944866,-43.492092659999997,172.606888069999997,Northlands (Christchurch),"5","966","123","06000",Christchurch City
"320100",Papanui West,1.001698500000000,1.001698500000000,1567671.585250000003725,5183935.003600000403821,-43.496812179999999,172.600136450000008,Papanui West,"4","961","2910","06000",Christchurch City
"320200",Ilam North,1.231782050000000,1.231782050000000,1565172.744399999966845,5182091.877199999988079,-43.513295489999997,172.569111600000014,Ilam North,"5","970","3729","06000",Christchurch City
